country,yearmonth,alpha-3,region,avg_max_temp,avg_min_temp,avg_temp
Latvia,2023-08,LVA,Europe,22.919354838709676,15.138709677419355,18.780645161290323
Latvia,2023-09,LVA,Europe,21.27692307692308,13.03076923076923,16.8
Lithuania,2022-09,LTU,Europe,13.970588235294118,6.976470588235294,10.24705882352941
Lithuania,2022-10,LTU,Europe,12.264516129032257,6.193548387096774,9.112903225806452
Lithuania,2022-11,LTU,Europe,4.336666666666667,0.68,2.5
Lithuania,2022-12,LTU,Europe,-1.570967741935484,-5.432258064516129,-3.3677419354838714
Lithuania,2023-01,LTU,Europe,1.9580645161290324,-1.7451612903225806,0.2032258064516129
Lithuania,2023-02,LTU,Europe,0.8,-3.9964285714285714,-1.4892857142857143
Lithuania,2023-03,LTU,Europe,5.396774193548388,-0.36129032258064525,2.335483870967742
Lithuania,2023-04,LTU,Europe,11.793333333333333,3.953333333333333,7.6866666666666665
Lithuania,2023-05,LTU,Europe,17.216129032258067,6.767741935483872,12.006451612903225
Lithuania,2023-06,LTU,Europe,21.926666666666666,11.633333333333333,16.833333333333332
Lithuania,2023-07,LTU,Europe,22.90967741935484,12.729032258064517,17.858064516129033
Lithuania,2023-08,LTU,Europe,25.11935483870968,14.82258064516129,19.68064516129032
Lithuania,2023-09,LTU,Europe,22.96153846153846,11.507692307692308,16.715384615384615
Luxembourg,2022-09,LUX,Europe,15.494117647058822,7.341176470588235,11.123529411764705
Luxembourg,2022-10,LUX,Europe,17.24516129032258,9.519354838709678,12.829032258064515
Luxembourg,2022-11,LUX,Europe,10.086666666666668,5.0633333333333335,7.3566666666666665
Luxembourg,2022-12,LUX,Europe,4.82258064516129,0.4548387096774193,2.574193548387097
Luxembourg,2023-01,LUX,Europe,5.303225806451613,1.5483870967741935,3.329032258064516
Luxembourg,2023-02,LUX,Europe,7.807142857142857,1.2035714285714287,4.042857142857143
Luxembourg,2023-03,LUX,Europe,9.72258064516129,2.8677419354838714,5.929032258064517
Luxembourg,2023-04,LUX,Europe,11.496666666666666,3.743333333333333,7.403333333333333
Luxembourg,2023-05,LUX,Europe,17.516129032258064,7.558064516129033,12.541935483870969
Luxembourg,2023-06,LUX,Europe,25.243333333333332,12.693333333333333,19.063333333333333
Luxembourg,2023-07,LUX,Europe,23.335483870967742,13.019354838709678,18.148387096774194
Luxembourg,2023-08,LUX,Europe,22.419354838709676,13.606451612903227,17.69677419354839
Luxembourg,2023-09,LUX,Europe,25.95384615384615,14.407692307692308,19.76153846153846
"Moldova, Republic of",2022-09,MDA,Europe,21.264705882352942,11.58235294117647,15.858823529411765
"Moldova, Republic of",2022-10,MDA,Europe,17.83225806451613,8.764516129032257,12.793548387096775
"Moldova, Republic of",2022-11,MDA,Europe,10.166666666666666,4.153333333333333,6.946666666666667
"Moldova, Republic of",2022-12,MDA,Europe,5.506451612903225,0.2612903225806452,2.6322580645161286
"Moldova, Republic of",2023-01,MDA,Europe,6.67741935483871,1.1,3.7806451612903227
"Moldova, Republic of",2023-02,MDA,Europe,5.246428571428572,-1.1107142857142858,1.7785714285714285
"Moldova, Republic of",2023-03,MDA,Europe,12.990322580645161,4.080645161290323,8.048387096774194
"Moldova, Republic of",2023-04,MDA,Europe,13.143333333333334,6.303333333333333,9.473333333333333
"Moldova, Republic of",2023-05,MDA,Europe,20.925806451612903,10.935483870967742,15.974193548387097
"Moldova, Republic of",2023-06,MDA,Europe,26.113333333333333,15.543333333333333,20.933333333333334
"Moldova, Republic of",2023-07,MDA,Europe,30.193548387096776,19.003225806451614,24.53548387096774
"Moldova, Republic of",2023-08,MDA,Europe,32.906451612903226,19.57741935483871,26.10967741935484
"Moldova, Republic of",2023-09,MDA,Europe,28.515384615384615,15.26923076923077,21.430769230769233
Monaco,2022-09,MCO,Europe,22.758823529411764,18.25294117647059,20.605882352941176
Monaco,2022-10,MCO,Europe,21.40967741935484,17.509677419354837,19.596774193548388
Monaco,2022-11,MCO,Europe,16.856666666666666,12.843333333333334,14.83
Monaco,2022-12,MCO,Europe,12.938709677419356,9.629032258064516,11.32258064516129
Monaco,2023-01,MCO,Europe,12.403225806451612,8.070967741935483,10.116129032258065
Monaco,2023-02,MCO,Europe,12.707142857142857,7.9750000000000005,10.167857142857143
Monaco,2023-03,MCO,Europe,15.783870967741937,11.580645161290322,13.319354838709677
Monaco,2023-04,MCO,Europe,15.906666666666666,11.706666666666667,13.879999999999999
Monaco,2023-05,MCO,Europe,19.79032258064516,15.845161290322581,17.835483870967742
Monaco,2023-06,MCO,Europe,24.336666666666666,20.09333333333333,22.23
Monaco,2023-07,MCO,Europe,28.019354838709678,22.793548387096774,25.200000000000003
Monaco,2023-08,MCO,Europe,27.003225806451614,22.883870967741935,25.06451612903226
Monaco,2023-09,MCO,Europe,24.984615384615385,22.72307692307692,23.930769230769233
Montenegro,2022-09,MNE,Europe,21.176470588235293,13.723529411764707,17.22941176470588
Montenegro,2022-10,MNE,Europe,21.838709677419356,11.683870967741935,16.374193548387098
Montenegro,2022-11,MNE,Europe,15.76,9.416666666666666,12.433333333333334
Montenegro,2022-12,MNE,Europe,12.819354838709677,7.5,10.016129032258064
Montenegro,2023-01,MNE,Europe,11.006451612903225,4.758064516129032,7.651612903225806
Montenegro,2023-02,MNE,Europe,10.614285714285714,2.4250000000000003,6.110714285714286
Montenegro,2023-03,MNE,Europe,14.051612903225807,6.422580645161291,9.96774193548387
Montenegro,2023-04,MNE,Europe,15.773333333333333,7.963333333333334,11.71
Montenegro,2023-05,MNE,Europe,21.61935483870968,13.19032258064516,17.470967741935485
Montenegro,2023-06,MNE,Europe,26.516666666666666,17.576666666666664,21.959999999999997
Montenegro,2023-07,MNE,Europe,32.829032258064515,21.654838709677417,27.177419354838708
Montenegro,2023-08,MNE,Europe,30.938709677419357,18.932258064516127,24.66774193548387
Montenegro,2023-09,MNE,Europe,29.13076923076923,16.753846153846155,22.43846153846154
Netherlands,2022-09,NLD,Europe,16.076470588235296,10.258823529411766,12.935294117647059
Netherlands,2022-10,NLD,Europe,17.103225806451615,10.729032258064516,13.580645161290322
Netherlands,2022-11,NLD,Europe,11.553333333333335,7.266666666666667,9.243333333333334
Netherlands,2022-12,NLD,Europe,6.535483870967742,2.403225806451613,4.33225806451613
Netherlands,2023-01,NLD,Europe,7.706451612903226,3.738709677419355,5.590322580645162
Netherlands,2023-02,NLD,Europe,8.942857142857143,3.664285714285714,5.989285714285714
Netherlands,2023-03,NLD,Europe,10.258064516129032,4.093548387096774,6.832258064516129
Netherlands,2023-04,NLD,Europe,12.333333333333334,4.77,8.346666666666668
Netherlands,2023-05,NLD,Europe,17.02258064516129,8.667741935483871,12.703225806451613
Netherlands,2023-06,NLD,Europe,24.263333333333332,13.393333333333334,18.696666666666665
Netherlands,2023-07,NLD,Europe,22.374193548387098,14.280645161290321,18.083870967741937
Netherlands,2023-08,NLD,Europe,21.68064516129032,13.832258064516129,17.41290322580645
Netherlands,2023-09,NLD,Europe,25.646153846153844,15.86923076923077,20.16923076923077
North Macedonia,2022-09,MKD,Europe,23.11764705882353,11.882352941176471,17.011764705882353
North Macedonia,2022-10,MKD,Europe,20.241935483870968,9.906451612903227,14.625806451612902
North Macedonia,2022-11,MKD,Europe,13.883333333333333,6.8933333333333335,10.156666666666666
North Macedonia,2022-12,MKD,Europe,9.303225806451612,3.6096774193548384,6.348387096774194
North Macedonia,2023-01,MKD,Europe,7.925806451612903,2.161290322580645,4.829032258064516
North Macedonia,2023-02,MKD,Europe,9.185714285714285,0.5107142857142858,4.460714285714286
North Macedonia,2023-03,MKD,Europe,13.0,4.52258064516129,8.577419354838709
North Macedonia,2023-04,MKD,Europe,14.206666666666667,5.973333333333333,10.120000000000001
North Macedonia,2023-05,MKD,Europe,19.664516129032258,11.261290322580646,15.399999999999999
North Macedonia,2023-06,MKD,Europe,24.946666666666665,15.416666666666666,20.1
North Macedonia,2023-07,MKD,Europe,33.50322580645161,19.4741935483871,26.816129032258065
North Macedonia,2023-08,MKD,Europe,32.383870967741935,18.516129032258064,25.04516129032258
North Macedonia,2023-09,MKD,Europe,28.607692307692307,15.053846153846154,21.46923076923077
Norway,2022-09,NOR,Europe,6.776470588235294,2.6176470588235294,4.655882352941177
Norway,2022-10,NOR,Europe,3.106451612903226,-0.9935483870967742,1.1064516129032258
Norway,2022-11,NOR,Europe,1.5133333333333332,-1.95,-0.15499999999999997
Norway,2022-12,NOR,Europe,-7.430645161290323,-11.903225806451612,-9.675806451612903
Norway,2023-01,NOR,Europe,-4.550000000000001,-9.193548387096774,-6.861290322580645
Norway,2023-02,NOR,Europe,-4.0946428571428575,-9.394642857142857,-6.869642857142857
Norway,2023-03,NOR,Europe,-7.767741935483872,-14.619354838709677,-11.137096774193548
Norway,2023-04,NOR,Europe,0.5950000000000001,-5.825,-2.408333333333333
Norway,2023-05,NOR,Europe,6.229032258064516,-0.9774193548387096,2.8080645161290323
Norway,2023-06,NOR,Europe,12.838333333333333,5.803333333333333,9.396666666666667
Norway,2023-07,NOR,Europe,13.649999999999999,8.556451612903226,11.014516129032257
Norway,2023-08,NOR,Europe,12.685483870967742,8.353225806451613,10.398387096774194
Norway,2023-09,NOR,Europe,11.569230769230769,5.761538461538462,8.626923076923077
Poland,2022-09,POL,Europe,16.170588235294115,9.258823529411766,12.494117647058824
Poland,2022-10,POL,Europe,16.293548387096774,8.98709677419355,12.461290322580645
Poland,2022-11,POL,Europe,7.076666666666667,3.1966666666666668,5.0233333333333325
Poland,2022-12,POL,Europe,2.129032258064516,-1.6290322580645162,0.23225806451612904
Poland,2023-01,POL,Europe,4.980645161290322,1.8322580645161293,3.4322580645161294
Poland,2023-02,POL,Europe,3.8464285714285715,-0.8428571428571429,1.4964285714285714
Poland,2023-03,POL,Europe,8.341935483870968,2.0064516129032257,5.141935483870968
Poland,2023-04,POL,Europe,12.743333333333334,5.033333333333333,8.866666666666667
Poland,2023-05,POL,Europe,18.200000000000003,8.3,13.432258064516128
Poland,2023-06,POL,Europe,23.813333333333333,13.426666666666668,18.85
Poland,2023-07,POL,Europe,26.812903225806455,16.061290322580643,21.287096774193547
Poland,2023-08,POL,Europe,26.635483870967743,17.200000000000003,21.654838709677417
Poland,2023-09,POL,Europe,27.076923076923077,15.992307692307692,21.36923076923077
Portugal,2022-09,PRT,Europe,24.958823529411767,18.447058823529414,21.13529411764706
Portugal,2022-10,PRT,Europe,24.029032258064515,17.23225806451613,19.993548387096773
Portugal,2022-11,PRT,Europe,19.033333333333335,13.606666666666666,16.083333333333332
Portugal,2022-12,PRT,Europe,16.92258064516129,12.861290322580645,14.658064516129032
Portugal,2023-01,PRT,Europe,15.096774193548388,9.219354838709679,11.825806451612902
Portugal,2023-02,PRT,Europe,16.175,8.535714285714286,11.717857142857143
Portugal,2023-03,PRT,Europe,19.096774193548388,11.13225806451613,14.506451612903225
Portugal,2023-04,PRT,Europe,23.740000000000002,13.156666666666666,17.633333333333333
Portugal,2023-05,PRT,Europe,24.370967741935484,14.983870967741936,18.938709677419357
Portugal,2023-06,PRT,Europe,27.246666666666666,17.35,21.61
Portugal,2023-07,PRT,Europe,28.0,17.458064516129035,21.80322580645161
Portugal,2023-08,PRT,Europe,28.806451612903224,18.758064516129032,22.961290322580645
Portugal,2023-09,PRT,Europe,24.446153846153848,17.823076923076922,20.6
Romania,2022-09,ROU,Europe,24.11470588235294,13.461764705882352,18.405882352941177
Romania,2022-10,ROU,Europe,21.098387096774193,10.974193548387097,15.533870967741937
Romania,2022-11,ROU,Europe,13.913333333333332,7.475,10.303333333333335
Romania,2022-12,ROU,Europe,7.643548387096774,1.9258064516129034,4.382258064516129
Romania,2023-01,ROU,Europe,8.435483870967742,2.8451612903225807,5.375806451612903
Romania,2023-02,ROU,Europe,8.276785714285714,0.4875,3.9107142857142856
Romania,2023-03,ROU,Europe,14.169354838709678,5.861290322580645,9.566129032258065
Romania,2023-04,ROU,Europe,15.348333333333333,7.081666666666666,10.948333333333332
Romania,2023-05,ROU,Europe,21.08225806451613,11.775806451612903,16.31935483870968
Romania,2023-06,ROU,Europe,26.459999999999997,16.14,21.209999999999997
Romania,2023-07,ROU,Europe,32.95322580645161,20.26774193548387,26.57741935483871
Romania,2023-08,ROU,Europe,33.56290322580645,20.90806451612903,27.124193548387098
Romania,2023-09,ROU,Europe,29.73076923076923,17.71923076923077,23.61923076923077
Serbia,2022-09,SRB,Europe,21.68235294117647,12.341176470588236,16.676470588235293
Serbia,2022-10,SRB,Europe,21.322580645161292,11.683870967741935,16.016129032258064
Serbia,2022-11,SRB,Europe,13.706666666666667,7.67,10.443333333333333
Serbia,2022-12,SRB,Europe,9.0,3.3225806451612905,5.864516129032259
Serbia,2023-01,SRB,Europe,8.509677419354839,3.616129032258064,5.793548387096774
Serbia,2023-02,SRB,Europe,8.575,1.1535714285714287,4.478571428571429
Serbia,2023-03,SRB,Europe,14.416129032258064,5.561290322580645,9.66451612903226
Serbia,2023-04,SRB,Europe,14.413333333333332,6.6033333333333335,10.276666666666667
Serbia,2023-05,SRB,Europe,20.861290322580647,12.038709677419355,16.374193548387098
Serbia,2023-06,SRB,Europe,25.466666666666665,15.696666666666667,20.513333333333332
Serbia,2023-07,SRB,Europe,31.574193548387097,19.02258064516129,25.141935483870967
Serbia,2023-08,SRB,Europe,31.15483870967742,18.874193548387098,24.825806451612905
Serbia,2023-09,SRB,Europe,31.715384615384615,17.3,24.23076923076923
Slovakia,2022-09,SVK,Europe,16.558823529411764,9.823529411764707,12.958823529411765
Slovakia,2022-10,SVK,Europe,17.770967741935483,9.496774193548386,13.283870967741937
Slovakia,2022-11,SVK,Europe,10.036666666666667,4.1466666666666665,6.836666666666667
Slovakia,2022-12,SVK,Europe,4.245161290322581,-0.07741935483870972,2.0870967741935487
Slovakia,2023-01,SVK,Europe,5.65483870967742,1.096774193548387,3.2193548387096773
Slovakia,2023-02,SVK,Europe,7.667857142857143,0.5357142857142857,3.832142857142857
Slovakia,2023-03,SVK,Europe,12.27741935483871,3.4709677419354836,7.66774193548387
Slovakia,2023-04,SVK,Europe,12.253333333333334,4.056666666666667,8.09
Slovakia,2023-05,SVK,Europe,18.31935483870968,9.23225806451613,13.609677419354838
Slovakia,2023-06,SVK,Europe,24.026666666666664,13.67,18.913333333333334
Slovakia,2023-07,SVK,Europe,28.47741935483871,16.996774193548386,22.529032258064515
Slovakia,2023-08,SVK,Europe,26.467741935483872,16.629032258064516,21.30322580645161
Slovakia,2023-09,SVK,Europe,27.576923076923077,15.553846153846155,21.123076923076926
Slovenia,2022-09,SVN,Europe,16.38235294117647,8.964705882352941,12.41764705882353
Slovenia,2022-10,SVN,Europe,18.5,9.654838709677419,13.464516129032257
Slovenia,2022-11,SVN,Europe,9.913333333333332,4.37,6.913333333333333
Slovenia,2022-12,SVN,Europe,4.670967741935484,0.932258064516129,2.796774193548387
Slovenia,2023-01,SVN,Europe,5.019354838709678,0.01612903225806446,2.3
Slovenia,2023-02,SVN,Europe,5.75,-1.9285714285714286,1.4964285714285714
Slovenia,2023-03,SVN,Europe,10.780645161290321,2.1806451612903226,6.090322580645162
Slovenia,2023-04,SVN,Europe,12.926666666666668,4.153333333333333,8.366666666666667
Slovenia,2023-05,SVN,Europe,18.03548387096774,9.85483870967742,13.600000000000001
Slovenia,2023-06,SVN,Europe,24.33,13.360000000000001,18.58
Slovenia,2023-07,SVN,Europe,26.85483870967742,16.00967741935484,21.32903225806452
Slovenia,2023-08,SVN,Europe,25.551612903225806,15.338709677419354,19.929032258064513
Slovenia,2023-09,SVN,Europe,24.684615384615384,11.546153846153846,17.184615384615384
Spain,2022-09,ESP,Europe,25.176470588235293,15.770588235294118,20.2
Spain,2022-10,ESP,Europe,24.27741935483871,14.709677419354838,19.019354838709678
Spain,2022-11,ESP,Europe,15.463333333333333,8.646666666666667,11.753333333333334
Spain,2022-12,ESP,Europe,11.983870967741936,6.696774193548387,9.048387096774194
Spain,2023-01,ESP,Europe,10.393548387096773,2.703225806451613,6.106451612903226
Spain,2023-02,ESP,Europe,12.667857142857143,2.539285714285714,7.0249999999999995
Spain,2023-03,ESP,Europe,18.770967741935483,7.622580645161291,12.480645161290322
Spain,2023-04,ESP,Europe,24.60666666666667,10.533333333333333,17.279999999999998
Spain,2023-05,ESP,Europe,24.316129032258065,11.980645161290322,17.864516129032257
Spain,2023-06,ESP,Europe,29.496666666666666,17.936666666666667,23.563333333333333
Spain,2023-07,ESP,Europe,35.73225806451613,21.312903225806455,28.551612903225806
Spain,2023-08,ESP,Europe,34.82258064516129,21.95483870967742,28.351612903225806
Spain,2023-09,ESP,Europe,27.638461538461538,19.9,23.853846153846156
Sweden,2022-09,SWE,Europe,13.547058823529412,8.158823529411764,10.617647058823529
Sweden,2022-10,SWE,Europe,12.196774193548388,7.161290322580645,9.687096774193549
Sweden,2022-11,SWE,Europe,6.506666666666666,4.123333333333333,5.443333333333333
Sweden,2022-12,SWE,Europe,-0.3548387096774193,-3.6516129032258067,-1.964516129032258
Sweden,2023-01,SWE,Europe,2.4322580645161294,-0.8709677419354839,0.8548387096774194
Sweden,2023-02,SWE,Europe,2.314285714285714,-2.1821428571428574,0.09285714285714286
Sweden,2023-03,SWE,Europe,3.019354838709677,-2.5516129032258066,0.24838709677419363
Sweden,2023-04,SWE,Europe,8.99,0.9666666666666667,4.72
Sweden,2023-05,SWE,Europe,16.196774193548386,6.203225806451614,11.225806451612904
Sweden,2023-06,SWE,Europe,22.5,11.56,17.166666666666668
Sweden,2023-07,SWE,Europe,20.983870967741936,12.648387096774194,16.81935483870968
Sweden,2023-08,SWE,Europe,19.870967741935484,13.261290322580646,16.322580645161292
Sweden,2023-09,SWE,Europe,21.200000000000003,12.36923076923077,16.33076923076923
Switzerland,2022-09,CHE,Europe,15.123529411764707,6.705882352941177,10.4
Switzerland,2022-10,CHE,Europe,19.0,8.425806451612903,12.916129032258064
Switzerland,2022-11,CHE,Europe,10.083333333333334,2.8366666666666664,6.090000000000001
Switzerland,2022-12,CHE,Europe,5.051612903225807,-1.7903225806451613,1.3225806451612903
Switzerland,2023-01,CHE,Europe,3.925806451612903,-2.8806451612903223,0.2612903225806451
Switzerland,2023-02,CHE,Europe,8.35,-1.3892857142857142,2.5107142857142857
Switzerland,2023-03,CHE,Europe,10.925806451612903,0.6838709677419355,5.254838709677419
Switzerland,2023-04,CHE,Europe,11.43,2.296666666666667,6.693333333333333
Switzerland,2023-05,CHE,Europe,17.532258064516128,7.009677419354839,12.251612903225807
Switzerland,2023-06,CHE,Europe,24.77,11.313333333333333,18.11
Switzerland,2023-07,CHE,Europe,24.9741935483871,13.438709677419356,19.174193548387095
Switzerland,2023-08,CHE,Europe,25.106451612903225,12.616129032258065,18.751612903225805
Switzerland,2023-09,CHE,Europe,26.93846153846154,12.899999999999999,18.96153846153846
United Kingdom of Great Britain and Northern Ireland,2022-09,GBR,Europe,17.476470588235294,10.51764705882353,13.947058823529412
United Kingdom of Great Britain and Northern Ireland,2022-10,GBR,Europe,17.425806451612903,11.406451612903227,14.406451612903227
United Kingdom of Great Britain and Northern Ireland,2022-11,GBR,Europe,12.51,8.05,10.246666666666666
United Kingdom of Great Britain and Northern Ireland,2022-12,GBR,Europe,7.429032258064517,3.2161290322580647,5.241935483870968
United Kingdom of Great Britain and Northern Ireland,2023-01,GBR,Europe,8.280645161290321,3.232258064516129,5.741935483870968
United Kingdom of Great Britain and Northern Ireland,2023-02,GBR,Europe,10.189285714285715,4.042857142857143,6.796428571428572
United Kingdom of Great Britain and Northern Ireland,2023-03,GBR,Europe,10.896774193548387,5.196774193548387,7.816129032258065
United Kingdom of Great Britain and Northern Ireland,2023-04,GBR,Europe,13.186666666666667,5.6033333333333335,9.143333333333334
United Kingdom of Great Britain and Northern Ireland,2023-05,GBR,Europe,17.348387096774193,8.516129032258064,12.812903225806451
United Kingdom of Great Britain and Northern Ireland,2023-06,GBR,Europe,23.7,13.04,18.243333333333332
United Kingdom of Great Britain and Northern Ireland,2023-07,GBR,Europe,21.79032258064516,13.932258064516128,17.81935483870968
United Kingdom of Great Britain and Northern Ireland,2023-08,GBR,Europe,21.76774193548387,14.09032258064516,17.76774193548387
United Kingdom of Great Britain and Northern Ireland,2023-09,GBR,Europe,26.36923076923077,17.807692307692307,21.73076923076923
